ID,Drug
ID,IDs
P11229,DB00408
P11229,DB00411
P11229,DB00420
P11229,DB00424
P11229,DB00434
P11229,DB00458
P11229,DB00462
P11229,DB00477
P11229,DB00483
P11229,DB00496
P11229,DB00508
P11229,DB00517
P11229,DB00540
P11229,DB00543
P11229,DB00572
P11229,DB00622
P11229,DB00670
P11229,DB00715
P11229,DB00725
P11229,DB00747
P11229,DB00771
P11229,DB00777
P11229,DB00782
P11229,DB00785
P11229,DB00804
P11229,DB00805
P11229,DB00809
P11229,DB00810
P11229,DB00835
P11229,DB00875
P11229,DB00907
P11229,DB00934
P11229,DB00940
P11229,DB00942
P11229,DB00979
P11229,DB00986
P11229,DB01019
P11229,DB01036
P11229,DB01062
P11229,DB01069
P11229,DB01085
P11229,DB01142
P11229,DB01148
P11229,DB01151
P11229,DB01175
P11229,DB01224
P11229,DB01231
P11229,DB01233
P11229,DB01238
P11229,DB01239
P11229,DB01403
P11229,DB01409
P11229,DB01591
P11229,DB01618
P11229,DB03128
P11229,DB04843
P11229,DB06702
P11229,DB06787
P11229,DB08897
P11229,DB09076
P11229,DB09167
P11229,DB09262
Q9Y289,DB00121
Q9Y289,DB00166
P34972,DB00470
P34972,DB00486
P34972,DB06202
Q8N8R3,DB00583
P11177,DB00119
Q9NS75,DB00716
P17707,DB00118
P17707,DB03754
Q9BYV1,DB00119
Q9BYV1,DB00145
Q9BYV1,DB00160
P44469,DB00303
P44469,DB00671
P35610,DB00973
P35610,DB01094
O76082,DB00583
P13688,DB00113
P51606,DB00141
Q9H244,DB00208
Q9H244,DB00374
Q9H244,DB00758
Q9H244,DB01240
Q9H244,DB06209
Q9H244,DB06441
Q9H244,DB08816
P25021,DB00272
P25021,DB00321
P25021,DB00334
P25021,DB00408
P25021,DB00501
P25021,DB00585
P25021,DB00751
P25021,DB00797
P25021,DB00863
P25021,DB00927
P25021,DB00940
P25021,DB01069
P25021,DB01142
P25021,DB05381
P25021,DB06216
P25021,DB08806
P06746,DB00987
P06746,DB01592
P06149,DB00756
P06149,DB03147
P07741,DB00173
P06864,DB00581
Q16647,DB00812
Q16647,DB01240
Q05940,DB00182
Q05940,DB00206
Q05940,DB00368
Q05940,DB00502
Q05940,DB00579
Q05940,DB00865
Q05940,DB00988
Q05940,DB01089
Q05940,DB01363
Q05940,DB01364
Q05940,DB01576
Q05940,DB01577
Q05940,DB04844
Q05940,DB05381
Q05940,DB06706
Q05940,DB06714
Q05940,DB09363
O95477,DB01016
O95477,DB01599
Q49184,DB00891
P17752,DB00360
P17752,DB12095
P9WNL7,DB00330
P03372,DB00255
P03372,DB00286
P03372,DB00294
P03372,DB00304
P03372,DB00367
P03372,DB00396
P03372,DB00431
P03372,DB00481
P03372,DB00539
P03372,DB00603
P03372,DB00624
P03372,DB00648
P03372,DB00655
P03372,DB00675
P03372,DB00756
P03372,DB00783
P03372,DB00823
P03372,DB00841
P03372,DB00882
P03372,DB00890
P03372,DB00947
P03372,DB00957
P03372,DB00977
P03372,DB01065
P03372,DB01108
P03372,DB01183
P03372,DB01185
P03372,DB01196
P03372,DB01357
P03372,DB01406
P03372,DB01428
P03372,DB01431
P03372,DB01593
P03372,DB01708
P03372,DB01878
P03372,DB02187
P03372,DB04573
P03372,DB04574
P03372,DB04575
P03372,DB04930
P03372,DB04938
P03372,DB06202
P03372,DB06401
P03372,DB06710
P03372,DB09070
P03372,DB09086
P03372,DB09317
P03372,DB09318
P03372,DB09535
P03372,DB11064
P03372,DB11071
P03372,DB11219
P08192,DB01015
P08700,DB01025
P08700,DB01593
Q04828,DB00936
Q04828,DB00945
P0A7X3,DB00254
P0A7X3,DB00256
P0A7X3,DB00453
P0A7X3,DB00560
P0A7X3,DB00595
P0A7X3,DB00618
P0A7X3,DB01017
P0A7X3,DB01301
P24046,DB00231
P24046,DB00431
P24046,DB00546
P24046,DB00683
P24046,DB00690
P24046,DB00801
P24046,DB00829
P24046,DB00842
P24046,DB00897
P24046,DB01215
P24046,DB01558
P24046,DB01559
P24046,DB01567
P24046,DB01588
P24046,DB01589
P24046,DB01594
P24046,DB01595
P69905,DB00358
P69905,DB00893
P69905,DB01592
P69905,DB01593
P69905,DB09112
P69905,DB09130
P69905,DB09140
P69905,DB09146
P69905,DB09517
P80365,DB00741
P80365,DB01185
P10275,DB00255
P10275,DB00367
P10275,DB00396
P10275,DB00421
P10275,DB00499
P10275,DB00621
P10275,DB00623
P10275,DB00624
P10275,DB00648
P10275,DB00655
P10275,DB00665
P10275,DB00675
P10275,DB00687
P10275,DB00858
P10275,DB00957
P10275,DB00984
P10275,DB01026
P10275,DB01063
P10275,DB01128
P10275,DB01185
P10275,DB01395
P10275,DB01406
P10275,DB01420
P10275,DB01428
P10275,DB01608
P10275,DB01708
P10275,DB04839
P10275,DB06412
P10275,DB06710
P10275,DB06713
P10275,DB08604
P10275,DB08804
P10275,DB08867
P10275,DB08899
P10275,DB09086
P10275,DB09123
P10275,DB09389
P10275,DB11064
P10275,DB11219
P10275,DB13155
P05091,DB00536
P05091,DB00822
P22888,DB00014
P22888,DB00032
P22888,DB00044
P22888,DB00050
P22888,DB00097
P22888,DB06719
P22888,DB09126
Q8WY07,DB00123
Q8WY07,DB00125
Q8WY07,DB00129
P09172,DB00126
P09172,DB00822
P09172,DB00988
Q9UHW9,DB00761
P35498,DB00252
P35498,DB00273
P35498,DB00909
P35498,DB01121
P35498,DB01438
P35498,DB01595
P35498,DB04855
P35498,DB04930
P0A3M5,DB01147
P0A3M5,DB01150
P07437,DB00361
P07437,DB00541
P07437,DB00570
P07437,DB01179
P07437,DB01394
P07437,DB09130
P13631,DB00210
P13631,DB00459
P13631,DB00523
P13631,DB00755
P13631,DB00799
P21918,DB00246
P21918,DB00248
P21918,DB00268
P21918,DB00334
P21918,DB00408
P21918,DB00413
P21918,DB00477
P21918,DB00589
P21918,DB00714
P21918,DB00800
P21918,DB00988
P21918,DB01186
P21918,DB01200
P21918,DB01224
P21918,DB01235
P21918,DB01238
P21918,DB01403
P21918,DB01624
P21918,DB05271
Q9H3N8,DB00321
Q9H3N8,DB00334
Q9H3N8,DB00363
Q9H3N8,DB00408
Q9H3N8,DB00477
Q9H3N8,DB00543
Q9H3N8,DB01142
Q9H3N8,DB05381
Q9H3N8,DB06148
P36888,DB00398
P36888,DB01268
P36888,DB06595
P36888,DB08901
P36888,DB09079
Q9Y697,DB00151
Q9Y697,DB00160
P51649,DB00139
P51649,DB00313
P51649,DB00534
O00180,DB00308
O00180,DB00908
O00180,DB01346
Q9NYK1,DB00724
Q9NYK1,DB01611
Q99720,DB00321
Q99720,DB00409
Q99720,DB00514
Q99720,DB00652
Q99720,DB00907
Q99720,DB01708
Q99720,DB09014
Q9H3S4,DB00152
P0A7R5,DB00698
P50747,DB00121
P00387,DB03147
P00387,DB09130
Q02218,DB00313
P15692,DB00112
P15692,DB01017
P15692,DB01120
P15692,DB01136
P15692,DB01270
P15692,DB03754
P15692,DB05294
P15692,DB06779
P15692,DB08885
P20132,DB00133
P37288,DB00035
P37288,DB00067
P37288,DB00093
P37288,DB00872
P37288,DB02638
P37288,DB06212
P48506,DB00142
P48506,DB00151
P49916,DB00290
Q9UHI7,DB00126
P08588,DB00127
P08588,DB00187
P08588,DB00195
P08588,DB00221
P08588,DB00248
P08588,DB00264
P08588,DB00335
P08588,DB00368
P08588,DB00370
P08588,DB00373
P08588,DB00397
P08588,DB00408
P08588,DB00489
P08588,DB00521
P08588,DB00571
P08588,DB00598
P08588,DB00612
P08588,DB00668
P08588,DB00841
P08588,DB00852
P08588,DB00866
P08588,DB00871
P08588,DB00938
P08588,DB00960
P08588,DB00983
P08588,DB01001
P08588,DB01064
P08588,DB01102
P08588,DB01118
P08588,DB01136
P08588,DB01151
P08588,DB01182
P08588,DB01193
P08588,DB01203
P08588,DB01210
P08588,DB01214
P08588,DB01288
P08588,DB01291
P08588,DB01295
P08588,DB01297
P08588,DB01359
P08588,DB01363
P08588,DB01407
P08588,DB01580
P08588,DB04846
P08588,DB04855
P08588,DB04861
P08588,DB06216
P08588,DB06262
P08588,DB08807
P08588,DB08808
P08588,DB09068
P08588,DB09351
O95298,DB01136
O15403,DB00119
P31040,DB00139
Q9Y5Y9,DB00281
Q9Y5Y9,DB00296
Q9Y5Y9,DB00297
Q9Y5Y9,DB00473
Q9Y5Y9,DB00527
Q9Y5Y9,DB00645
Q9Y5Y9,DB00721
Q9Y5Y9,DB00807
Q9Y5Y9,DB00892
Q9Y5Y9,DB00907
Q9Y5Y9,DB00961
Q9Y5Y9,DB01002
Q9Y5Y9,DB01086
Q9Y5Y9,DB01161
Q9Y5Y9,DB01173
Q9Y5Y9,DB06218
P36021,DB00119
P23786,DB00583
P23786,DB01074
P00367,DB00142
P00367,DB00756
P00367,DB11081
O76074,DB00203
O76074,DB00277
O76074,DB00806
O76074,DB00820
O76074,DB00862
O76074,DB00975
O76074,DB06237
O76074,DB06267
P20273,DB05889
P48637,DB00143
P48637,DB00145
P48637,DB00151
P48637,DB06151
P48637,DB09130
P9WGY7,DB01201
P45381,DB00128
P45381,DB01593
P07814,DB00142
P07814,DB00172
Q8WTV0,DB00144
P37088,DB00384
P37088,DB00594
Q9UI33,DB00907
Q9UI33,DB00909
P14061,DB01708
P14061,DB02187
O15374,DB00119
Q14524,DB00192
Q14524,DB00243
Q14524,DB00252
Q14524,DB00280
Q14524,DB00281
Q14524,DB00379
Q14524,DB00473
Q14524,DB00527
Q14524,DB00564
Q14524,DB00661
Q14524,DB00680
Q14524,DB00740
Q14524,DB00750
Q14524,DB00754
Q14524,DB00776
Q14524,DB00868
Q14524,DB00907
Q14524,DB00908
Q14524,DB00909
Q14524,DB01035
Q14524,DB01056
Q14524,DB01182
Q14524,DB01195
Q14524,DB01228
Q14524,DB01320
Q14524,DB01346
Q14524,DB01426
Q14524,DB01429
Q14524,DB06217
Q15046,DB00123
P18858,DB00290
Q9Y619,DB00129
P30968,DB00007
P30968,DB00014
P30968,DB00050
P30968,DB00106
P30968,DB00644
P30968,DB00666
P30968,DB01406
P30968,DB06699
P30968,DB06719
P30968,DB06785
P30968,DB06788
P30968,DB06825
Q15031,DB00149
P09619,DB00102
P09619,DB00398
P09619,DB00619
P09619,DB01254
P09619,DB01268
P09619,DB06589
P09619,DB06595
P09619,DB08896
P10826,DB00210
P10826,DB00459
P10826,DB00523
P10826,DB00755
P10826,DB00799
P10826,DB04942
Q09428,DB00222
Q09428,DB00672
Q09428,DB00731
Q09428,DB00912
Q09428,DB01067
Q09428,DB01120
Q09428,DB01124
Q09428,DB01251
Q09428,DB01252
Q09428,DB01382
P08185,DB01593
P08185,DB09130
O95069,DB00204
O95069,DB04855
P00747,DB00009
P00747,DB00013
P00747,DB00015
P00747,DB00029
P00747,DB00031
P00747,DB00086
P00747,DB00302
P00747,DB00513
P00747,DB06692
P00747,DB09130
P30825,DB00123
P30825,DB00125
P30825,DB00129
P37231,DB00132
P37231,DB00159
P37231,DB00244
P37231,DB00313
P37231,DB00328
P37231,DB00412
P37231,DB00573
P37231,DB00731
P37231,DB00795
P37231,DB00912
P37231,DB00966
P37231,DB01014
P37231,DB01039
P37231,DB01050
P37231,DB01067
P37231,DB01118
P37231,DB01132
P37231,DB01252
P37231,DB01393
P37231,DB04224
P37231,DB08604
P37231,DB09006
P37231,DB09198
P37231,DB09213
P37231,DB11133
P00742,DB00025
P00742,DB00036
P00742,DB00100
P00742,DB00170
P00742,DB00569
P00742,DB01109
P00742,DB01225
P00742,DB06228
P00742,DB06605
P00742,DB09075
P00742,DB11166
P00742,DB12598
P00742,DB13149
P00742,DB13150
P00742,DB13151
P00742,DB13152
Q9UBS5,DB00181
Q9UBS5,DB00837
Q9UBS5,DB00996
Q9UBS5,DB01080
P98194,DB00228
P98194,DB00753
P98194,DB01028
P98194,DB01159
P98194,DB01189
P98194,DB01236
P08243,DB00128
P08243,DB00142
P08243,DB00174
P16083,DB00170
P16083,DB01065
P16083,DB01087
P16083,DB03147
P12821,DB00178
P12821,DB00492
P12821,DB00519
P12821,DB00542
P12821,DB00584
P12821,DB00691
P12821,DB00722
P12821,DB00790
P12821,DB00881
P12821,DB01180
P12821,DB01197
P12821,DB01340
P12821,DB01348
P12821,DB09477
P26640,DB00161
P32322,DB00172
P07327,DB01213
P23381,DB00150
P54710,DB00606
P54577,DB00135
P55157,DB01094
P55157,DB08827
P10613,DB00196
P10613,DB00239
P10613,DB00251
P10613,DB00257
P10613,DB00582
P10613,DB01007
P10613,DB01026
P10613,DB01110
P10613,DB01127
P10613,DB01153
P10613,DB01263
P10613,DB04794
P10613,DB08933
P26639,DB00156
O75746,DB00128
Q15758,DB00174
P20061,DB00200
P06858,DB06439
P05121,DB00009
P05121,DB00013
P05121,DB00015
P05121,DB00029
P05121,DB00031
P05121,DB00055
P05121,DB09130
P29275,DB00277
P29275,DB00640
P29275,DB00824
P29275,DB04932
P10109,DB00648
P10415,DB01050
P10415,DB01229
P10415,DB01248
P10415,DB01367
P10415,DB06756
P10415,DB08871
P10415,DB09213
P10415,DB11581
P08912,DB00246
P08912,DB00321
P08912,DB00334
P08912,DB00340
P08912,DB00363
P08912,DB00376
P08912,DB00408
P08912,DB00420
P08912,DB00458
P08912,DB00483
P08912,DB00496
P08912,DB00540
P08912,DB00572
P08912,DB00622
P08912,DB00715
P08912,DB00725
P08912,DB00747
P08912,DB00777
P08912,DB00785
P08912,DB00835
P08912,DB00934
P08912,DB01036
P08912,DB01069
P08912,DB01142
P08912,DB01151
P08912,DB01224
P08912,DB01238
P08912,DB01239
P08912,DB01403
P08912,DB01409
P08912,DB01591
P08912,DB06702
P08912,DB08897
P08912,DB09076
P08912,DB09167
P09917,DB00163
P09917,DB00179
P09917,DB00233
P09917,DB00244
P09917,DB00471
P09917,DB00586
P09917,DB00711
P09917,DB00744
P09917,DB00795
P09917,DB00939
P09917,DB01014
P09917,DB01017
P09917,DB11994
P30531,DB00906
P00491,DB00242
P00491,DB00900
P14679,DB00548
P14679,DB00600
P14679,DB01055
P14679,DB09526
P80404,DB00119
P80404,DB00142
P80404,DB00160
P80404,DB00313
P80404,DB00780
P80404,DB01080
Q9Y478,DB00131
Q9Y478,DB00331
P10745,DB00162
O76054,DB00163
P0A8V2,DB00615
P0A8V2,DB01045
P0A8V2,DB01220
Q9BXI2,DB00129
P15291,DB00141
P49902,DB00811
P35354,DB00154
P35354,DB00159
P35354,DB00233
P35354,DB00244
P35354,DB00316
P35354,DB00328
P35354,DB00461
P35354,DB00465
P35354,DB00469
P35354,DB00480
P35354,DB00482
P35354,DB00500
P35354,DB00554
P35354,DB00573
P35354,DB00586
P35354,DB00605
P35354,DB00712
P35354,DB00749
P35354,DB00784
P35354,DB00788
P35354,DB00795
P35354,DB00812
P35354,DB00814
P35354,DB00821
P35354,DB00861
P35354,DB00870
P35354,DB00936
P35354,DB00939
P35354,DB00945
P35354,DB00963
P35354,DB00991
P35354,DB01009
P35354,DB01014
P35354,DB01041
P35354,DB01050
P35354,DB01283
P35354,DB01397
P35354,DB01399
P35354,DB01401
P35354,DB01404
P35354,DB01419
P35354,DB01435
P35354,DB01600
P35354,DB01628
P35354,DB04552
P35354,DB04743
P35354,DB06725
P35354,DB06736
P35354,DB06802
P35354,DB08439
P35354,DB08910
P35354,DB09213
P35354,DB13167
P29474,DB00125
P29474,DB00155
P29474,DB00360
P29474,DB01110
P29474,DB05676
P08473,DB09292
P00915,DB00232
P00915,DB00273
P00915,DB00381
P00915,DB00423
P00915,DB00436
P00915,DB00562
P00915,DB00606
P00915,DB00703
P00915,DB00774
P00915,DB00819
P00915,DB00869
P00915,DB00880
P00915,DB00909
P00915,DB00999
P00915,DB01021
P00915,DB01031
P00915,DB01119
P00915,DB01144
P00915,DB01194
P00915,DB01325
P00915,DB09460
P00915,DB09472
P13995,DB00116
Q08828,DB00131
P00797,DB00212
P00797,DB00350
P00797,DB09026
P14207,DB00158
P07766,DB00075
Q9Y666,DB00761
Q9UJS0,DB00128
P0A7S3,DB00452
P0A7S3,DB00479
P0A7S3,DB00560
P0A7S3,DB00684
P0A7S3,DB00798
P0A7S3,DB00919
P0A7S3,DB00955
P0A7S3,DB00994
P0A7S3,DB01082
P0A7S3,DB01172
P0A7S3,DB03615
P0A7S3,DB06696
P01008,DB00407
P01008,DB00569
P01008,DB01109
P01008,DB01225
P01008,DB06271
P01008,DB06779
P01008,DB06822
P01008,DB08813
P01008,DB09130
P01008,DB11598
P55011,DB00761
P55011,DB00887
P55011,DB01325
P16502,DB00811
P10875,DB00400
Q99624,DB00117
Q99624,DB00174
P05089,DB00129
P05089,DB03904
P05089,DB06757
P08913,DB00246
P08913,DB00248
P08913,DB00268
P08913,DB00320
P08913,DB00321
P08913,DB00334
P08913,DB00363
P08913,DB00368
P08913,DB00370
P08913,DB00408
P08913,DB00413
P08913,DB00449
P08913,DB00457
P08913,DB00484
P08913,DB00543
P08913,DB00575
P08913,DB00589
P08913,DB00629
P08913,DB00633
P08913,DB00656
P08913,DB00668
P08913,DB00692
P08913,DB00696
P08913,DB00697
P08913,DB00714
P08913,DB00726
P08913,DB00734
P08913,DB00751
P08913,DB00797
P08913,DB00800
P08913,DB00852
P08913,DB00865
P08913,DB00925
P08913,DB00935
P08913,DB00964
P08913,DB00968
P08913,DB01018
P08913,DB01136
P08913,DB01142
P08913,DB01149
P08913,DB01186
P08913,DB01200
P08913,DB01224
P08913,DB01238
P08913,DB01267
P08913,DB01363
P08913,DB01392
P08913,DB01403
P08913,DB01577
P08913,DB01608
P08913,DB01624
P08913,DB04855
P08913,DB04948
P08913,DB06148
P08913,DB06216
P08913,DB06262
P08913,DB06623
P08913,DB06694
P08913,DB06711
P08913,DB08815
P08913,DB09242
Q5T1J1,DB00514
Q5T1J1,DB00704
P08908,DB00216
P08908,DB00246
P08908,DB00247
P08908,DB00248
P08908,DB00268
P08908,DB00315
P08908,DB00321
P08908,DB00334
P08908,DB00363
P08908,DB00408
P08908,DB00413
P08908,DB00458
P08908,DB00477
P08908,DB00490
P08908,DB00540
P08908,DB00543
P08908,DB00571
P08908,DB00589
P08908,DB00656
P08908,DB00669
P08908,DB00696
P08908,DB00714
P08908,DB00726
P08908,DB00734
P08908,DB00866
P08908,DB00904
P08908,DB00952
P08908,DB00960
P08908,DB00988
P08908,DB01142
P08908,DB01149
P08908,DB01151
P08908,DB01186
P08908,DB01200
P08908,DB01224
P08908,DB01238
P08908,DB01267
P08908,DB01359
P08908,DB01392
P08908,DB01614
P08908,DB01616
P08908,DB01618
P08908,DB01621
P08908,DB01622
P08908,DB04908
P08908,DB04946
P08908,DB05271
P08908,DB06016
P08908,DB06148
P08908,DB06216
P08908,DB06684
P08908,DB08807
P08908,DB08810
P08908,DB08815
P08908,DB08922
P08908,DB09068
P08908,DB09128
P08908,DB09167
P08908,DB09194
P34897,DB00116
P34897,DB00145
P30518,DB00035
P30518,DB00067
P30518,DB00872
P30518,DB02638
P30518,DB06212
P49588,DB00160
Q13258,DB00716
P06715,DB00336
P06715,DB03147
P09455,DB00162
P09455,DB00459
P00807,DB00766
P00807,DB01598
P00807,DB09324
Q02641,DB00308
Q02641,DB00393
Q02641,DB00653
Q02641,DB00661
Q02641,DB00898
Q02641,DB04855
P31153,DB00118
Q16795,DB03147
P00480,DB00129
